Date,DE_sm21,IT_sm21,US_sm21,UK_sm21,JP_sm21
2017-05-01,0.3347619047619047,2.2695238095238093,2.3152380952380955,1.1159904761904762,0.01938095238095238
2017-05-02,0.3461904761904762,2.266190476190476,2.3185714285714285,1.120252380952381,0.021666666666666667
2017-05-03,0.3561904761904762,2.2609523809523813,2.32047619047619,1.122438095238095,0.022857142857142857
2017-05-04,0.36333333333333334,2.2547619047619047,2.3214285714285716,1.1230190476190476,0.02457142857142857
2017-05-05,0.3685714285714286,2.2485714285714287,2.320952380952381,1.1244714285714286,0.025523809523809525
2017-05-08,0.3757142857142857,2.242857142857143,2.3214285714285716,1.1269333333333333,0.027047619047619046
2017-05-09,0.3795238095238095,2.2399999999999998,2.321904761904762,1.127204761904762,0.028238095238095236
2017-05-10,0.38,2.2333333333333334,2.317619047619048,1.1269523809523807,0.02957142857142857
2017-05-11,0.38,2.223809523809524,2.314285714285714,1.1252238095238094,0.030904761904761907
2017-05-12,0.3814285714285714,2.216190476190476,2.3119047619047617,1.1231952380952381,0.031714285714285716
2017-05-15,0.38047619047619047,2.21,2.3085714285714287,1.1200130952380953,0.03285714285714286
2017-05-16,0.379047619047619,2.205238095238095,2.3028571428571434,1.1162416666666666,0.033999999999999996
2017-05-17,0.37857142857142856,2.1995238095238094,2.299047619047619,1.1137083333333333,0.03519047619047619
2017-05-18,0.37666666666666665,2.1990476190476196,2.293333333333333,1.113432142857143,0.03766666666666666
2017-05-19,0.37142857142857144,2.19952380952381,2.2833333333333337,1.1109035714285713,0.03947619047619048
2017-05-22,0.36523809523809525,2.204285714285714,2.2747619047619048,1.1082130952380953,0.04066666666666666
2017-05-23,0.35809523809523813,2.204285714285714,2.2628571428571425,1.1015607142857142,0.04147619047619048
2017-05-24,0.3504761904761905,2.204285714285714,2.2514285714285713,1.0921940476190475,0.04161904761904762
2017-05-25,0.3419047619047619,2.1995238095238094,2.2409523809523813,1.0866988095238095,0.04319047619047619
2017-05-26,0.3338095238095238,2.19,2.2323809523809524,1.080370238095238,0.04314285714285714
2017-05-29,0.3271428571428571,2.178095238095238,2.226666666666667,1.0759892857142856,0.043666666666666666
2017-05-30,0.31952380952380954,2.163333333333333,2.22047619047619,1.0722321428571429,0.04452380952380952
2017-05-31,0.31047619047619046,2.1485714285714286,2.211904761904762,1.0649511904761906,0.0450952380952381
2017-06-01,0.3066666666666667,2.1395238095238094,2.209047619047619,1.0640226190476192,0.04533333333333333
2017-06-02,0.30333333333333334,2.1319047619047615,2.2057142857142855,1.0625845238095237,0.046047619047619046
2017-06-05,0.3,2.1228571428571428,2.203809523809524,1.0603511904761904,0.047
2017-06-06,0.29333333333333333,2.1119047619047615,2.1995238095238094,1.0571988095238094,0.047523809523809524
2017-06-07,0.28619047619047616,2.1014285714285714,2.1933333333333334,1.0554130952380951,0.04819047619047619
2017-06-08,0.27904761904761904,2.090952380952381,2.188095238095238,1.0532035714285715,0.04814285714285715
2017-06-09,0.2742857142857143,2.080952380952381,2.1833333333333336,1.0529464285714285,0.04857142857142857
2017-06-12,0.2704761904761905,2.0714285714285716,2.1780952380952376,1.053822619047619,0.049523809523809526
2017-06-13,0.27380952380952384,2.064761904761905,2.1776190476190473,1.0577809523809525,0.05014285714285714
2017-06-14,0.2776190476190476,2.057142857142857,2.1780952380952376,1.0650904761904763,0.05128571428571428
2017-06-15,0.2838095238095238,2.0557142857142856,2.180952380952381,1.0751333333333333,0.051666666666666666
2017-06-16,0.2919047619047619,2.0509523809523804,2.185714285714286,1.0841476190476191,0.0521904761904762
2017-06-19,0.3019047619047619,2.045238095238095,2.195238095238095,1.0943904761904764,0.053523809523809515
2017-06-20,0.310952380952381,2.0380952380952384,2.202857142857143,1.1032904761904763,0.055380952380952385
2017-06-21,0.32142857142857145,2.032857142857143,2.211904761904762,1.1153095238095239,0.056999999999999995
2017-06-22,0.33619047619047615,2.031904761904762,2.220952380952381,1.1306714285714285,0.05961904761904762
2017-06-23,0.3514285714285714,2.04,2.2304761904761907,1.1428142857142856,0.060428571428571436
2017-06-26,0.3647619047619048,2.0485714285714285,2.2385714285714284,1.1544714285714286,0.06257142857142857
2017-06-27,0.379047619047619,2.0628571428571427,2.2461904761904763,1.1679619047619048,0.06466666666666668
2017-06-28,0.39428571428571424,2.0761904761904764,2.251904761904762,1.1784619047619047,0.06623809523809523
2017-06-29,0.4114285714285715,2.0942857142857143,2.2614285714285716,1.1942714285714284,0.06685714285714285
2017-06-30,0.42571428571428577,2.1095238095238096,2.2695238095238097,1.206795238095238,0.06828571428571428
2017-07-03,0.44,2.1214285714285714,2.276666666666667,1.2183190476190477,0.06933333333333333
2017-07-04,0.45285714285714285,2.1333333333333333,2.2804761904761905,1.2267095238095238,0.0700952380952381
2017-07-05,0.4666666666666667,2.146666666666667,2.285714285714286,1.2348571428571429,0.07090476190476191
2017-07-06,0.4799999999999999,2.1561904761904764,2.290952380952381,1.2433666666666667,0.07171428571428572
2017-07-07,0.49238095238095236,2.1642857142857146,2.2952380952380955,1.2503809523809524,0.07261904761904761
2017-07-10,0.5042857142857142,2.170952380952381,2.3004761904761906,1.257057142857143,0.07328571428571429
2017-07-11,0.519047619047619,2.181904761904762,2.3095238095238093,1.2668857142857144,0.0740952380952381
2017-07-12,0.5276190476190477,2.1857142857142855,2.3133333333333335,1.2731,0.07538095238095238
2017-07-13,0.5352380952380952,2.1890476190476194,2.318095238095238,1.2747857142857142,0.0759047619047619
2017-07-14,0.54,2.1871428571428573,2.3195238095238095,1.2731809523809523,0.07709523809523809
2017-07-17,0.5433333333333333,2.183809523809524,2.319047619047619,1.2713428571428569,0.07685714285714285
2017-07-18,0.5433333333333333,2.178095238095238,2.3147619047619052,1.2678666666666667,0.07657142857142858
2017-07-19,0.5438095238095239,2.1733333333333333,2.3114285714285714,1.2670380952380953,0.0761904761904762
2017-07-20,0.5423809523809524,2.1661904761904758,2.3071428571428574,1.2621904761904763,0.07566666666666666
2017-07-21,0.5376190476190476,2.1542857142857144,2.302380952380952,1.2546238095238096,0.0741904761904762
2017-07-24,0.5323809523809524,2.1376190476190478,2.296190476190476,1.2465428571428572,0.07319047619047618
2017-07-25,0.529047619047619,2.124285714285714,2.291904761904762,1.2405428571428572,0.07195238095238095
2017-07-26,0.5233333333333332,2.1104761904761906,2.2857142857142856,1.2318285714285713,0.0700952380952381
2017-07-27,0.5152380952380953,2.1,2.2795238095238095,1.222809523809524,0.06847619047619047
2017-07-28,0.5047619047619047,2.086666666666667,2.2719047619047616,1.2118333333333333,0.06780952380952382
2017-07-31,0.4961904761904762,2.0733333333333333,2.2666666666666666,1.2007380952380953,0.06657142857142857
2017-08-01,0.48952380952380947,2.064285714285714,2.2647619047619045,1.1918380952380951,0.06495238095238096
2017-08-02,0.48333333333333334,2.0566666666666666,2.262857142857143,1.186842857142857,0.06338095238095239
2017-08-03,0.47714285714285715,2.049047619047619,2.2590476190476187,1.1827428571428573,0.06190476190476189
2017-08-04,0.4714285714285714,2.0457142857142854,2.255238095238095,1.1767904761904762,0.06038095238095238
2017-08-07,0.4657142857142857,2.043333333333333,2.2523809523809524,1.1719761904761905,0.058666666666666666
2017-08-08,0.4604761904761905,2.045714285714286,2.2504761904761907,1.1675857142857142,0.05714285714285714
2017-08-09,0.45142857142857135,2.045238095238095,2.242857142857143,1.158704761904762,0.05523809523809523
2017-08-10,0.44333333333333336,2.0442857142857145,2.238095238095238,1.1511047619047619,0.052571428571428575
2017-08-11,0.4361904761904762,2.0438095238095237,2.2309523809523806,1.1446333333333334,0.04976190476190476
2017-08-14,0.42857142857142855,2.0423809523809524,2.224285714285714,1.1355476190476192,0.04652380952380952
2017-08-15,0.4195238095238095,2.0409523809523806,2.2161904761904765,1.1255095238095238,0.04285714285714285
2017-08-16,0.4138095238095238,2.0438095238095237,2.210952380952381,1.1181761904761904,0.03938095238095238
2017-08-17,0.4071428571428572,2.044285714285714,2.203809523809524,1.1091666666666666,0.0360952380952381
2017-08-18,0.4042857142857142,2.048095238095238,2.2,1.1051666666666666,0.03266666666666667
2017-08-21,0.39952380952380956,2.0490476190476192,2.1915476190476193,1.1006095238095237,0.02938095238095238
2017-08-22,0.3933333333333333,2.049047619047619,2.1824999999999997,1.0956238095238096,0.027857142857142855
2017-08-23,0.3880952380952381,2.05,2.173452380952381,1.0894857142857142,0.025285714285714286
2017-08-24,0.38190476190476186,2.0452380952380955,2.1644047619047617,1.0835571428571429,0.022904761904761903
2017-08-25,0.3771428571428571,2.0423809523809524,2.1577380952380953,1.0803666666666667,0.01961904761904762
2017-08-28,0.37476190476190474,2.0423809523809524,2.155357142857143,1.0799809523809525,0.01661904761904762
2017-08-29,0.3738095238095238,2.046190476190476,2.1529761904761906,1.083695238095238,0.014761904761904763
2017-08-30,0.37238095238095237,2.048571428571429,2.149642857142857,1.0870000000000002,0.013761904761904762
2017-08-31,0.37142857142857144,2.052857142857143,2.1482142857142854,1.0926333333333333,0.013380952380952382
2017-09-01,0.3719047619047619,2.058095238095238,2.148690476190476,1.1032619047619048,0.011952380952380952
2017-09-04,0.37333333333333335,2.0633333333333335,2.1505952380952382,1.1139238095238095,0.01061904761904762
2017-09-05,0.3761904761904762,2.067142857142857,2.1534523809523813,1.1263809523809525,0.01019047619047619
2017-09-06,0.37857142857142856,2.068095238095238,2.1563095238095236,1.1380428571428571,0.009380952380952382
2017-09-07,0.38285714285714284,2.0704761904761906,2.1610714285714288,1.1528095238095237,0.00919047619047619
2017-09-08,0.38619047619047614,2.0738095238095235,2.1644047619047617,1.1670428571428573,0.009428571428571429
2017-09-11,0.3866666666666666,2.0776190476190477,2.1667857142857145,1.1801238095238094,0.010142857142857143
2017-09-12,0.3880952380952381,2.0823809523809524,2.170595238095238,1.1950761904761904,0.01119047619047619
2017-09-13,0.3938095238095238,2.0895238095238096,2.1791666666666667,1.2127571428571429,0.013190476190476192
2017-09-14,0.399047619047619,2.0947619047619046,2.186785714285714,1.2286190476190475,0.016142857142857143
2017-09-15,0.40476190476190477,2.1019047619047617,2.1967857142857143,1.2435714285714285,0.018952380952380953
2017-09-18,0.4080952380952381,2.1085714285714285,2.205357142857143,1.2558285714285715,0.022523809523809522
2017-09-19,0.4123809523809524,2.1176190476190477,2.216666666666667,1.269585714285714,0.026333333333333337
2017-09-20,0.41809523809523813,2.1304761904761906,2.229047619047619,1.2856142857142856,0.02733333333333333
2017-09-21,0.42238095238095236,2.1395238095238094,2.2409523809523813,1.3030714285714287,0.02876190476190476
2017-09-22,0.4304761904761905,2.1533333333333338,2.2561904761904765,1.3217809523809525,0.030714285714285715
2017-09-25,0.43666666666666665,2.163333333333333,2.2702380952380956,1.3384809523809524,0.033523809523809525
2017-09-26,0.4423809523809523,2.1704761904761907,2.2802380952380954,1.3533809523809524,0.036571428571428574
2017-09-27,0.4457142857142857,2.174285714285714,2.288809523809524,1.3639904761904762,0.0389047619047619
2017-09-28,0.4471428571428572,2.1752380952380954,2.295,1.3745904761904761,0.040857142857142856
2017-09-29,0.4471428571428572,2.172857142857143,2.2988095238095236,1.3813952380952383,0.04238095238095238
2017-10-02,0.4442857142857143,2.1676190476190476,2.3035714285714284,1.3824476190476191,0.04476190476190477
2017-10-03,0.44047619047619047,2.160952380952381,2.306904761904762,1.3816190476190475,0.047285714285714285
2017-10-04,0.43809523809523815,2.1576190476190478,2.3116666666666665,1.3811142857142857,0.04947619047619047
2017-10-05,0.4357142857142857,2.1538095238095236,2.314047619047619,1.378795238095238,0.05161904761904762
2017-10-06,0.43523809523809526,2.1480952380952383,2.319761904761905,1.377552380952381,0.05371428571428572
2017-10-09,0.43476190476190474,2.1404761904761904,2.32547619047619,1.3756238095238094,0.05580952380952381
2017-10-10,0.4385714285714286,2.135238095238095,2.335,1.3770761904761906,0.05776190476190476
2017-10-11,0.44190476190476197,2.128095238095238,2.34452380952381,1.3812190476190476,0.05961904761904762
2017-10-12,0.43952380952380954,2.116190476190476,2.3516666666666666,1.382809523809524,0.060809523809523806
2017-10-13,0.4357142857142857,2.104761904761905,2.3569047619047616,1.3824476190476191,0.0609047619047619
2017-10-16,0.430952380952381,2.0890476190476193,2.358809523809524,1.3819,0.061380952380952376
2017-10-17,0.4261904761904762,2.070952380952381,2.3607142857142853,1.3830142857142858,0.06142857142857143
2017-10-18,0.4223809523809524,2.05047619047619,2.362619047619048,1.3834714285714285,0.06071428571428571
2017-10-19,0.41857142857142854,2.0285714285714285,2.3635714285714284,1.3794190476190475,0.060571428571428575
2017-10-20,0.41428571428571426,2.0085714285714285,2.363095238095238,1.3746333333333334,0.06109523809523809
2017-10-23,0.408095238095238,1.9880952380952381,2.3607142857142858,1.3703666666666667,0.05971428571428571
2017-10-24,0.4028571428571428,1.965238095238095,2.359047619047619,1.365704761904762,0.05895238095238095
2017-10-25,0.3976190476190477,1.9442857142857142,2.3576190476190475,1.3592666666666668,0.057190476190476194
2017-10-26,0.3933333333333333,1.9276190476190476,2.356666666666667,1.3546761904761904,0.05557142857142857
2017-10-27,0.3919047619047619,1.9147619047619049,2.36,1.3537476190476192,0.054142857142857145
2017-10-30,0.3923809523809524,1.9028571428571428,2.3657142857142857,1.3528380952380952,0.05342857142857142
2017-10-31,0.3933333333333333,1.8928571428571428,2.3695238095238094,1.352252380952381,0.052714285714285714
2017-11-01,0.3933333333333333,1.8847619047619046,2.3709523809523807,1.3531238095238094,0.05138095238095238
2017-11-02,0.3923809523809524,1.8747619047619046,2.3723809523809525,1.3532,0.05014285714285715
2017-11-03,0.390952380952381,1.8647619047619048,2.373333333333333,1.3551428571428572,0.048857142857142856
2017-11-06,0.3866666666666666,1.853333333333333,2.3723809523809525,1.3533190476190475,0.047047619047619046
2017-11-07,0.38190476190476186,1.841904761904762,2.3714285714285714,1.351904761904762,0.04504761904761905
2017-11-08,0.3761904761904762,1.8285714285714287,2.3666666666666667,1.3486761904761904,0.04285714285714286
2017-11-09,0.37,1.8161904761904761,2.361428571428571,1.3414380952380953,0.04057142857142858
2017-11-10,0.36714285714285716,1.8100000000000003,2.355714285714286,1.3345428571428573,0.03857142857142857
2017-11-13,0.36476190476190473,1.8023809523809524,2.3509523809523807,1.3301761904761904,0.0370952380952381
2017-11-14,0.3638095238095238,1.7995238095238095,2.3495238095238093,1.3269333333333333,0.03519047619047619
2017-11-15,0.3647619047619048,1.798095238095238,2.349047619047619,1.3279333333333334,0.03304761904761905
2017-11-16,0.3647619047619048,1.7957142857142858,2.3514285714285714,1.3270095238095239,0.03195238095238095
2017-11-17,0.3619047619047619,1.7914285714285714,2.3523809523809525,1.3253238095238096,0.030857142857142857
2017-11-20,0.36095238095238097,1.7876190476190477,2.353809523809524,1.326285714285714,0.03
2017-11-21,0.3595238095238095,1.783809523809524,2.355714285714286,1.3267190476190476,0.03261904761904762
2017-11-22,0.3580952380952381,1.7852380952380953,2.356190476190476,1.3265619047619046,0.03390476190476191
2017-11-23,0.3561904761904762,1.7823809523809524,2.3585714285714285,1.3289285714285715,0.03557142857142857
2017-11-24,0.35333333333333333,1.7742857142857142,2.360952380952381,1.330052380952381,0.036238095238095236
2017-11-27,0.34809523809523807,1.7652380952380953,2.3604761904761906,1.3240380952380952,0.03652380952380953
2017-11-28,0.3433333333333333,1.7595238095238097,2.3604761904761906,1.319452380952381,0.03614285714285714
2017-11-29,0.34,1.7576190476190474,2.3595238095238096,1.3154142857142856,0.03580952380952381
2017-11-30,0.33714285714285713,1.755714285714286,2.3604761904761906,1.3105428571428572,0.036333333333333336
2017-12-01,0.3333333333333333,1.7547619047619047,2.3595238095238096,1.304352380952381,0.03652380952380953
2017-12-04,0.3304761904761905,1.7533333333333334,2.3614285714285717,1.297695238095238,0.03676190476190476
2017-12-05,0.33190476190476187,1.7580952380952382,2.3657142857142857,1.2949285714285714,0.0370952380952381
2017-12-06,0.3352380952380952,1.7666666666666668,2.371904761904762,1.2950809523809523,0.03852380952380952
2017-12-07,0.3385714285714286,1.7738095238095235,2.3795238095238096,1.2950857142857142,0.04038095238095238
2017-12-08,0.3419047619047619,1.7804761904761905,2.3866666666666667,1.2953142857142859,0.04180952380952382
2017-12-11,0.34476190476190477,1.7847619047619045,2.392976190476191,1.2938390476190476,0.042523809523809526
2017-12-12,0.3485714285714286,1.79047619047619,2.400119047619048,1.291227619047619,0.042523809523809526
2017-12-13,0.35,1.797142857142857,2.4039285714285716,1.2881514285714286,0.04357142857142857
2017-12-14,0.35238095238095235,1.8047619047619048,2.4067857142857143,1.2817133333333333,0.044809523809523806
2017-12-15,0.3547619047619048,1.8166666666666667,2.4058333333333333,1.2761180952380953,0.04533333333333334
2017-12-18,0.36154761904761906,1.8340476190476191,2.4094047619047623,1.2783645238095238,0.04614285714285714
2017-12-19,0.36726190476190473,1.8526190476190476,2.4136904761904763,1.278912142857143,0.04666666666666667
2017-12-20,0.37392857142857144,1.8702380952380953,2.4175,1.2774550000000002,0.04542857142857143
2017-12-21,0.38011904761904763,1.884047619047619,2.423690476190476,1.2782692857142857,0.045380952380952376
2017-12-22,0.38678571428571423,1.899761904761905,2.4284523809523813,1.2780692857142857,0.04561904761904762
2017-12-25,0.39249999999999996,1.9159523809523809,2.4336904761904763,1.2760311904761905,0.04638095238095238
2017-12-26,0.4001190476190476,1.9335714285714285,2.4413095238095237,1.2798216666666664,0.04766666666666666
2017-12-27,0.40773809523809523,1.949285714285714,2.4484523809523813,1.2831930952380952,0.04990476190476191
2017-12-28,0.4172619047619047,1.9626190476190477,2.4570238095238097,1.2879692857142857,0.05128571428571428
2017-12-29,0.4267857142857143,1.9721428571428572,2.466547619047619,1.2957169047619046,0.05242857142857143
2018-01-01,0.4405952380952381,1.9811904761904764,2.475714285714286,1.3033311904761904,0.05376190476190476
2018-01-02,0.4520238095238095,1.9892857142857143,2.482857142857143,1.3106883333333332,0.05557142857142856
2018-01-03,0.46059523809523817,1.9935714285714288,2.488095238095238,1.314959761904762,0.05761904761904762
2018-01-04,0.46869047619047627,1.9954761904761906,2.494285714285714,1.318450238095238,0.05876190476190476
2018-01-05,0.47583333333333333,1.9973809523809525,2.501904761904762,1.3219835714285715,0.059904761904761905
2018-01-08,0.48345238095238097,1.9978571428571428,2.510476190476191,1.327250238095238,0.06123809523809524
2018-01-09,0.4901190476190476,1.9964285714285712,2.5179761904761904,1.3343207142857143,0.06276190476190475
2018-01-10,0.4977380952380952,1.9964285714285717,2.526547619047619,1.3444654761904762,0.06476190476190477
2018-01-11,0.5086904761904761,1.9983333333333335,2.536547619047619,1.3551369047619046,0.0660952380952381
2018-01-12,0.5182142857142857,2.000238095238095,2.5475000000000003,1.3658892857142857,0.06714285714285714
2018-01-15,0.5305952380952381,2.001666666666667,2.561785714285714,1.377875,0.06885714285714285
2018-01-16,0.5419047619047619,1.999047619047619,2.575357142857143,1.3867238095238095,0.07095238095238095
2018-01-17,0.5533333333333333,1.9952380952380953,2.5877380952380955,1.3956,0.07266666666666667
2018-01-18,0.5666666666666667,1.99,2.603928571428572,1.4087666666666667,0.07485714285714286
2018-01-19,0.5823809523809524,1.9904761904761907,2.6220238095238093,1.422995238095238,0.07628571428571428
2018-01-22,0.5961904761904762,1.9909523809523808,2.636309523809524,1.4368904761904762,0.07728571428571429
2018-01-23,0.6090476190476191,1.990952380952381,2.6505952380952382,1.4492,0.07814285714285714
2018-01-24,0.6228571428571429,1.987142857142857,2.6644047619047617,1.4602619047619048,0.07833333333333334
2018-01-25,0.6361904761904762,1.9847619047619047,2.678690476190476,1.4745761904761905,0.07785714285714286
2018-01-26,0.6461904761904762,1.9842857142857144,2.6925,1.4864238095238096,0.07776190476190477
2018-01-29,0.6580952380952381,1.9866666666666666,2.707261904761905,1.4974238095238097,0.07752380952380952
2018-01-30,0.6652380952380953,1.9904761904761903,2.720952380952381,1.510204761904762,0.077
2018-01-31,0.6752380952380952,1.9947619047619047,2.7385714285714284,1.5242857142857142,0.0760952380952381
2018-02-01,0.6847619047619047,1.9980952380952377,2.754285714285714,1.5397666666666665,0.075
2018-02-02,0.690952380952381,1.9976190476190474,2.7661904761904763,1.5504666666666669,0.07380952380952381
2018-02-05,0.6985714285714286,2.001904761904762,2.7775,1.5617523809523808,0.07257142857142858
2018-02-06,0.7057142857142857,2.013333333333333,2.7879761904761904,1.5709047619047618,0.07176190476190476
2018-02-07,0.7133333333333334,2.026666666666667,2.8027380952380954,1.5792809523809526,0.07080952380952381
2018-02-08,0.7195238095238095,2.0395238095238093,2.8155952380952383,1.5849476190476188,0.06942857142857142
2018-02-09,0.7214285714285714,2.0485714285714285,2.8274999999999997,1.5899142857142856,0.06771428571428571
2018-02-12,0.7228571428571429,2.0542857142857143,2.8370238095238096,1.5930952380952381,0.06638095238095237
2018-02-13,0.7219047619047619,2.0585714285714283,2.846547619047619,1.5975095238095238,0.06433333333333333
2018-02-14,0.7204761904761904,2.061904761904762,2.8532142857142855,1.599785714285714,0.06219047619047619
2018-02-15,0.7176190476190476,2.062380952380952,2.8575,1.5991714285714285,0.06147619047619048
2018-02-16,0.7138095238095238,2.067142857142857,2.8613095238095236,1.5967095238095237,0.06033333333333333
2018-02-19,0.709047619047619,2.07047619047619,2.8632142857142857,1.5937238095238098,0.058428571428571434
2018-02-20,0.7066666666666668,2.0738095238095235,2.8684523809523808,1.5924142857142858,0.05714285714285715
2018-02-21,0.7047619047619048,2.0766666666666667,2.8732142857142855,1.5923571428571426,0.055952380952380955
2018-02-22,0.699047619047619,2.0785714285714287,2.8741666666666665,1.5903619047619046,0.05519047619047619
2018-02-23,0.6938095238095239,2.0819047619047617,2.876547619047619,1.585647619047619,0.05399999999999999
2018-02-26,0.689047619047619,2.0795238095238098,2.878452380952381,1.5823619047619046,0.05323809523809523
2018-02-27,0.6823809523809524,2.078095238095238,2.8775,1.577942857142857,0.0519047619047619
2018-02-28,0.6752380952380952,2.0757142857142856,2.876547619047619,1.5698428571428569,0.05138095238095238
2018-03-01,0.6661904761904762,2.071904761904762,2.872261904761905,1.5614142857142859,0.05071428571428571
2018-03-02,0.6566666666666667,2.0685714285714285,2.869880952380952,1.5519380952380952,0.05
2018-03-05,0.6499999999999999,2.0685714285714285,2.868928571428571,1.5457619047619047,0.04933333333333333
2018-03-06,0.6428571428571429,2.061904761904762,2.8695238095238094,1.5409619047619048,0.048999999999999995
2018-03-07,0.6361904761904762,2.051428571428571,2.8699999999999997,1.5399047619047619,0.048047619047619054
2018-03-08,0.6271428571428571,2.040952380952381,2.8647619047619046,1.5343809523809524,0.04723809523809524
2018-03-09,0.6180952380952381,2.0276190476190474,2.86,1.5303333333333333,0.045476190476190476
2018-03-12,0.6123809523809524,2.0157142857142856,2.8585714285714285,1.527204761904762,0.04442857142857143
2018-03-13,0.6047619047619047,2.0038095238095237,2.854761904761905,1.523142857142857,0.04385714285714285
2018-03-14,0.5971428571428572,1.9904761904761903,2.8485714285714283,1.5148238095238096,0.04361904761904762
2018-03-15,0.589047619047619,1.9761904761904763,2.8423809523809522,1.5079809523809524,0.043333333333333335
2018-03-16,0.5823809523809523,1.964761904761905,2.8389285714285712,1.503052380952381,0.04223809523809524
2018-03-19,0.575595238095238,1.951904761904762,2.832738095238095,1.4988428571428571,0.04104761904761905
2018-03-20,0.5684523809523809,1.9380952380952379,2.828452380952381,1.4932761904761904,0.03966666666666666
2018-03-21,0.5598809523809523,1.9223809523809525,2.8241666666666667,1.4868666666666666,0.03852380952380953
2018-03-22,0.5532142857142857,1.9109523809523807,2.821309523809524,1.4835333333333334,0.038
2018-03-23,0.5465476190476191,1.9019047619047618,2.8170238095238096,1.4801952380952381,0.03719047619047619
2018-03-26,0.5394047619047619,1.8885714285714288,2.811309523809524,1.4762285714285714,0.03642857142857143
2018-03-27,0.5341666666666667,1.879047619047619,2.8079761904761904,1.4728666666666665,0.03557142857142857
2018-03-28,0.528452380952381,1.8685714285714288,2.8055952380952385,1.4688952380952383,0.03457142857142857
2018-03-29,0.5246428571428572,1.8580952380952382,2.806547619047619,1.470195238095238,0.03371428571428571
2018-03-30,0.5217857142857143,1.8495238095238093,2.806547619047619,1.4708857142857144,0.03266666666666666
2018-04-02,0.5194047619047618,1.8404761904761904,2.8055952380952385,1.4728333333333332,0.03233333333333334
2018-04-03,0.516547619047619,1.83,2.8041666666666667,1.4738714285714285,0.032190476190476186
2018-04-04,0.5141666666666668,1.8209523809523807,2.8032142857142857,1.471752380952381,0.03142857142857143
2018-04-05,0.5146428571428572,1.8133333333333337,2.804642857142857,1.4713619047619049,0.03133333333333334
2018-04-06,0.5179761904761905,1.805238095238095,2.8108333333333335,1.4753571428571428,0.03238095238095238
2018-04-09,0.5232142857142857,1.8004761904761906,2.818452380952381,1.4795142857142856,0.03461904761904762
2018-04-10,0.5275000000000001,1.793809523809524,2.825595238095238,1.484357142857143,0.03595238095238095
2018-04-11,0.5336904761904763,1.7895238095238095,2.8375,1.4906809523809526,0.03671428571428571
2018-04-12,0.5379761904761905,1.7852380952380953,2.8484523809523807,1.4975904761904761,0.03776190476190476
2018-04-13,0.5417857142857143,1.7828571428571427,2.8589285714285717,1.502695238095238,0.03833333333333333
2018-04-16,0.5446428571428571,1.7828571428571427,2.869047619047619,1.5064333333333333,0.038809523809523815
2018-04-17,0.5471428571428572,1.7828571428571427,2.8804761904761906,1.5091571428571429,0.038476190476190476
2018-04-18,0.5504761904761905,1.7819047619047619,2.889047619047619,1.5142142857142857,0.03966666666666666
2018-04-19,0.5523809523809524,1.7809523809523808,2.896190476190476,1.5158714285714285,0.04023809523809524
2018-04-20,0.5533333333333333,1.7804761904761905,2.901904761904762,1.5157142857142856,0.04033333333333333
2018-04-23,0.5552380952380952,1.7785714285714287,2.910476190476191,1.5179130952380953,0.040428571428571425
2018-04-24,0.5580952380952381,1.7823809523809524,2.9195238095238096,1.5201464285714286,0.040857142857142856
2018-04-25,0.5599999999999999,1.7866666666666668,2.929047619047619,1.523022619047619,0.04147619047619048
2018-04-26,0.5628571428571428,1.793809523809524,2.9376190476190476,1.5255035714285714,0.04271428571428571
2018-04-27,0.5652380952380953,1.7966666666666664,2.9442857142857144,1.5264607142857143,0.04304761904761905
2018-04-30,0.5700000000000001,1.802857142857143,2.952857142857143,1.5292607142857142,0.04404761904761905
2018-05-01,0.5757142857142857,1.8099999999999998,2.9647619047619047,1.5322083333333334,0.04466666666666667
2018-05-02,0.580952380952381,1.8276190476190477,2.9776190476190476,1.535332142857143,0.04528571428571429
2018-05-03,0.5861904761904763,1.8466666666666667,2.989047619047619,1.542122619047619,0.04633333333333333
2018-05-04,0.5847619047619047,1.8676190476190475,2.995714285714286,1.5422845238095237,0.04766666666666666
2018-05-07,0.580952380952381,1.898095238095238,3.0004761904761903,1.542822619047619,0.047476190476190484
2018-05-08,0.5776190476190476,1.9228571428571426,3.0042857142857144,1.5434559523809526,0.047
2018-05-09,0.5723809523809524,1.9533333333333336,3.0047619047619047,1.5393083333333333,0.046476190476190476
2018-05-10,0.5647619047619047,1.9833333333333332,3.0023809523809524,1.5336607142857142,0.0460952380952381
2018-05-11,0.5552380952380952,2.0176190476190476,2.9990476190476194,1.5267845238095237,0.045619047619047615
2018-05-14,0.5442857142857143,2.0633333333333335,2.991904761904762,1.5191011904761904,0.04485714285714286
2018-05-15,0.53,2.1295238095238096,2.9833333333333334,1.5115964285714287,0.043666666666666666
2018-05-16,0.5204761904761905,2.185238095238095,2.977142857142857,1.504520238095238,0.043238095238095235
2018-05-17,0.5095238095238096,2.2295238095238097,2.9704761904761905,1.4949202380952382,0.042761904761904765
2018-05-18,0.5019047619047619,2.2738095238095237,2.9680952380952386,1.490729761904762,0.042666666666666665
2018-05-21,0.4961904761904762,2.3095238095238093,2.967619047619048,1.487125,0.042761904761904765
2018-05-22,0.4890476190476191,2.3576190476190475,2.966190476190476,1.4816214285714284,0.04295238095238095
